quote_id,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,geo_feature_1,geo_feature_2,geo_feature_3,geo_feature_4,geo_feature_5,geo_feature_6,geo_feature_7,geo_feature_8,geo_feature_9,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,market_min,market_median,market_max,own_price,scoring,model_version,converted
Q00075,30,7,0.144,10,4,138.0,4.9,17,13,88.6,8,8.9,-0.8627,0.537,0.2256,-1.7698,0.0367,0.5953,1.9571,-1.0399,-0.0862,region_A,commercial,tariff_1,domestic,flex,hydraulic,DOHC,gen_4,F,9269.24,8554.84,10813.89,10103.72,12194.81,8554.84,10103.72,12194.81,10379.46,0.4,3,1
Q00076,61,14,0.137,2,4,178.0,2.4,15,13,70.3,8,12.4,0.1312,-0.5072,0.0932,-0.8992,-1.0658,-1.0656,-0.5397,-1.7997,0.0609,region_F,standard,tariff_1,imported,gasoline,electric,SOHC,gen_1,F,9937.09,10688.46,9840.85,11455.23,11994.11,9840.85,10688.46,11994.11,11729.48,0.2,3,0
Q00077,20,2,0.072,0,4,185.0,4.0,19,14,80.4,8,11.9,2.5686,0.4595,0.4626,-1.5022,-2.2328,-0.9273,-0.1552,1.0922,0.732,region_E,commercial,tariff_5,imported,diesel,manual,DOHC,gen_2,F,8348.86,10220.38,12117.12,16006.08,13242.94,8348.86,12117.12,16006.08,12815.8,0.4,3,0
Q00078,60,4,0.193,0,4,98.0,3.1,19,13,64.5,4,8.4,-0.9624,0.3785,-0.4905,-0.4343,0.2391,0.1365,-0.2145,0.7031,-0.3432,region_E,commercial,tariff_5,imported,diesel,electric,DOHC,gen_2,M,7195.49,6007.4,7550.14,9413.86,8126.44,6007.4,7550.14,9413.86,7023.85,0.8,1,0
Q00079,60,2,0.087,4,4,182.0,2.5,15,19,99.4,4,8.7,-0.7239,0.0688,-0.9302,-0.3946,-1.9889,-0.965,-0.3681,1.1685,1.3592,region_H,standard,tariff_2,domestic,electric,manual,DOHC,gen_1,F,11926.79,13484.14,14410.33,18172.2,15998.47,11926.79,14410.33,18172.2,13505.61,0.6,1,0
Q00080,59,3,0.077,1,4,85.0,2.3,13,13,65.0,8,11.8,-0.0175,0.7945,0.1827,0.09,-0.993,0.1787,-1.9888,-0.7251,-0.9893,region_G,special,tariff_4,imported,flex,hydraulic,SOHC,gen_4,M,8868.82,10292.02,9060.05,7676.42,10394.63,7676.42,9060.05,10394.63,9185.21,0.4,2,0
Q00081,53,14,0.176,9,4,116.0,1.6,14,17,76.5,4,11.4,-0.8472,-1.5704,-1.0296,1.2397,-1.7716,1.468,1.3749,0.8038,1.928,region_F,commercial,tariff_2,imported,electric,electric,SOHC,gen_4,M,5773.58,10006.31,10192.24,8444.18,8372.65,5773.58,8444.18,10192.24,8803.94,0.4,3,0
Q00082,44,15,0.123,5,4,228.0,3.5,13,18,94.1,8,12.1,0.8841,-1.0649,1.0784,0.6769,-1.6484,-0.0598,-1.026,-1.5027,1.113,region_B,special,tariff_1,imported,diesel,manual,SOHC,gen_1,F,6705.86,8114.26,6440.58,9189.75,6590.41,6440.58,6705.86,9189.75,7476.76,0.4,1,0
Q00083,55,0,0.066,3,2,171.0,3.0,20,18,69.8,8,9.1,-0.5345,-0.2701,-0.1145,-1.6222,0.4264,-1.2136,0.1698,-0.8695,-0.356,region_A,standard,tariff_3,imported,electric,electric,DOHC,gen_3,M,13684.63,15462.92,10020.3,18107.48,16182.43,10020.3,15462.92,18107.48,13996.37,0.6,2,0
Q00084,34,10,0.245,0,4,131.0,3.3,17,18,70.7,8,12.4,0.654,-1.4433,-0.3261,0.608,-0.2223,0.3921,-1.4219,0.126,-0.2893,region_B,special,tariff_3,domestic,flex,manual,DOHC,gen_4,F,6554.81,7753.03,4610.19,8093.78,6818.99,4610.19,6818.99,8093.78,6894.84,0.4,3,0
Q00085,59,3,0.258,5,4,177.0,2.0,18,15,92.3,4,13.6,-1.3292,-0.4069,0.4622,0.1118,-0.2584,-0.1777,0.6207,0.6632,0.2067,region_E,commercial,tariff_5,imported,diesel,electric,SOHC,gen_2,F,6280.06,8050.72,5802.33,10125.16,7510.62,5802.33,7510.62,10125.16,8389.14,0.2,2,1
Q00086,48,3,0.05,1,4,145.0,5.2,14,20,70.9,8,11.6,-1.8068,-0.3746,-0.0764,-0.0978,-1.3159,-0.1502,-0.7854,1.679,0.5987,region_F,commercial,tariff_6,domestic,electric,hydraulic,SOHC,gen_3,M,11440.48,15817.32,15866.6,16172.55,11620.87,11440.48,15817.32,16172.55,14340.22,0.6,2,0
Q00087,43,4,0.002,10,4,149.0,3.9,19,13,60.1,4,9.2,-0.229,1.3097,-1.6581,-0.0227,-0.6558,0.4753,-1.136,-0.2401,1.0945,region_G,standard,tariff_6,domestic,electric,manual,DOHC,gen_3,M,12472.94,13415.68,18840.15,15774.86,11209.53,11209.53,13415.68,18840.15,14937.24,0.4,3,0
Q00088,45,3,0.101,3,4,193.0,5.0,18,13,77.1,4,12.1,-1.5685,0.1425,-1.0614,0.2046,0.3765,0.691,0.1943,-0.8657,-1.3406,region_A,special,tariff_1,imported,flex,manual,SOHC,gen_1,M,15857.37,15599.04,9412.33,16522.13,8597.06,8597.06,15599.04,16522.13,15457.44,0.6,2,1
Q00089,49,7,0.239,5,4,111.0,1.5,19,19,60.5,4,10.1,1.5183,1.0294,1.0577,-0.6919,-0.0521,0.0355,-0.7007,-0.9171,0.4374,region_C,standard,tariff_6,domestic,diesel,manual,SOHC,gen_4,M,8891.74,8338.34,7599.75,9629.05,9232.99,7599.75,8891.74,9629.05,9355.65,0.2,1,0
Q00090,21,15,0.252,0,4,151.0,3.8,16,13,96.4,4,8.3,-1.5298,0.3017,0.0839,-0.1824,0.8227,-0.0607,-0.5742,-0.6878,-2.1165,region_C,special,tariff_4,imported,diesel,electric,SOHC,gen_4,M,9203.05,6115.51,7389.79,12664.49,8655.47,6115.51,8655.47,12664.49,8500.24,0.6,1,0
Q00091,27,9,0.041,1,2,131.0,4.8,18,14,85.7,16,9.8,-1.0377,-0.5357,-1.6816,1.1839,0.9651,2.0635,0.1718,2.221,-0.1773,region_F,commercial,tariff_2,imported,gasoline,electric,DOHC,gen_2,F,11012.8,13346.37,14503.17,12588.71,7557.51,7557.51,12588.71,14503.17,13619.1,0.2,2,0
Q00092,32,11,0.232,2,4,79.0,2.5,17,14,83.3,16,13.4,0.4136,0.1337,0.3521,-0.7039,-0.2522,1.2006,0.8,0.7569,1.4539,region_A,commercial,tariff_4,imported,gasoline,hydraulic,SOHC,gen_2,M,6235.61,8470.58,5430.59,5209.61,7284.23,5209.61,6235.61,8470.58,6846.98,0.4,1,0
Q00093,25,7,0.035,0,4,103.0,1.9,16,13,68.1,2,10.5,-0.5864,0.7294,-0.5593,-1.0299,-1.8522,0.8335,-0.8184,1.1125,-1.4176,region_G,commercial,tariff_1,imported,diesel,electric,SOHC,gen_4,M,9819.19,8120.86,10649.18,16486.04,10447.06,8120.86,10447.06,16486.04,9611.29,0.8,1,1
Q00094,42,0,0.117,7,4,278.0,2.2,17,13,88.0,8,13.2,-1.5184,1.1934,-0.8745,-0.0617,-0.7566,0.1312,-0.9912,-0.239,-1.5992,region_A,standard,tariff_3,imported,gasoline,hydraulic,SOHC,gen_4,M,20770.69,18668.8,16738.81,18780.2,15802.32,15802.32,18668.8,20770.69,19776.57,0.2,1,1
Q00095,54,1,0.3,10,4,173.0,2.2,15,17,87.1,4,11.1,2.04,-0.1323,-1.1449,-1.1306,-0.0977,-1.0057,0.0235,-0.0016,0.2208,region_E,commercial,tariff_5,domestic,diesel,hydraulic,SOHC,gen_1,F,9091.28,7634.41,12818.84,11775.22,8274.98,7634.41,9091.28,12818.84,8045.58,0.8,2,0
Q00096,53,4,0.058,10,4,87.0,3.0,20,18,62.4,8,11.1,-1.0016,-1.6475,0.9999,-1.7228,-0.7765,1.1274,0.5393,0.6993,1.3874,region_H,standard,tariff_6,imported,flex,hydraulic,DOHC,gen_2,F,7406.62,12007.95,10183.24,10963.3,13371.12,7406.62,10963.3,13371.12,10376.18,0.6,3,1
Q00097,44,3,0.046,2,4,80.0,2.5,18,13,95.2,8,8.0,-0.1963,-1.7178,-1.9655,-0.3445,-1.0546,0.1443,1.4628,-0.5058,0.3254,region_B,special,tariff_2,imported,flex,electric,SOHC,gen_3,M,8558.91,8812.52,8705.59,11299.95,7643.19,7643.19,8705.59,11299.95,8814.95,0.2,2,0
Q00098,63,13,0.127,8,4,142.0,2.2,18,20,83.2,4,11.8,-0.2092,-0.3264,-0.8375,1.4486,0.0698,-0.5772,-1.0713,-0.2913,-1.9046,region_F,commercial,tariff_2,domestic,electric,manual,DOHC,gen_1,M,8587.59,16952.38,9159.53,11171.3,10206.74,8587.59,10206.74,16952.38,10459.55,0.4,3,0
Q00099,48,13,0.186,5,4,277.0,3.9,18,13,91.7,4,8.6,0.7103,-2.3379,0.1201,-0.0386,2.4303,-0.2431,-0.318,-0.6747,-1.6831,region_E,standard,tariff_4,imported,flex,manual,SOHC,gen_4,F,5732.99,6396.91,6071.43,9783.37,7766.75,5732.99,6396.91,9783.37,6190.06,0.6,3,0
Q00100,24,13,0.28,0,4,138.0,1.2,16,18,70.5,2,10.9,0.4624,1.7951,1.5784,0.1786,-0.4882,-0.9662,1.1758,-0.4475,0.0977,region_G,standard,tariff_1,domestic,electric,manual,DOHC,gen_1,F,4597.85,9490.93,8271.09,8378.84,6706.11,4597.85,8271.09,9490.93,7815.4,0.6,3,0
Q00101,59,10,0.294,0,4,250.0,2.5,20,19,64.9,4,9.6,-0.8268,0.5969,0.5539,-2.1301,-0.0028,1.0573,1.9731,0.049,-1.1792,region_E,special,tariff_6,domestic,electric,electric,SOHC,gen_4,F,4499.62,9064.48,5310.41,7262.5,8749.62,4499.62,7262.5,9064.48,6690.19,0.6,2,0
Q00102,49,8,0.021,6,4,171.0,4.1,14,17,88.1,16,10.4,-0.3258,-0.6357,-0.846,0.4381,-1.312,0.683,-0.9931,-0.8217,0.1367,region_G,standard,tariff_2,imported,electric,manual,SOHC,gen_1,M,9536.01,12751.33,7825.6,14678.79,13459.31,7825.6,12751.33,14678.79,11954.77,0.6,1,0
Q00103,52,10,0.041,4,4,179.0,1.8,17,16,91.8,4,11.2,-0.2269,-1.1096,1.5294,0.0934,1.2434,0.1816,-0.7388,0.286,0.196,region_D,standard,tariff_2,imported,electric,manual,SOHC,gen_4,M,6975.46,10397.96,9738.28,11665.52,10665.16,6975.46,10397.96,11665.52,9475.19,0.8,2,1
Q00104,48,6,0.237,0,4,87.0,2.0,13,13,75.4,4,8.1,0.749,1.0281,-1.3551,-0.6649,0.8747,-0.0428,0.3811,0.2846,-0.4898,region_B,standard,tariff_2,imported,diesel,manual,DOHC,gen_1,F,5485.26,6752.55,7447.03,5675.45,10975.05,5485.26,6752.55,10975.05,6365.49,0.6,1,0
Q00105,48,10,0.081,10,4,216.0,1.9,15,14,60.9,2,9.7,-1.1683,-1.1136,0.2653,0.1801,0.8057,-0.6807,-0.5777,-0.1792,1.8148,region_F,standard,tariff_3,imported,flex,electric,DOHC,gen_3,M,12719.25,12746.81,11101.37,13814.59,16495.7,11101.37,12746.81,16495.7,13729.68,0.4,2,1
Q00106,24,12,0.265,8,4,130.0,1.0,17,19,92.7,16,13.9,2.0181,-1.0182,0.4878,0.1701,1.3598,-2.1301,-0.7592,-0.8275,0.5905,region_H,standard,tariff_5,domestic,electric,hydraulic,SOHC,gen_2,F,5948.92,9213.64,7526.46,15235.4,5992.89,5948.92,7526.46,15235.4,7142.65,0.6,3,0
Q00107,48,12,0.199,5,4,210.0,3.1,16,15,68.2,4,8.3,-0.7592,-0.7659,-0.8811,-1.0595,-0.4273,-1.4129,0.2445,0.105,1.2116,region_D,special,tariff_6,imported,electric,electric,SOHC,gen_2,M,7979.99,7642.68,6953.62,7795.35,9008.48,6953.62,7795.35,9008.48,8558.09,0.2,1,0
Q00108,60,9,0.034,10,4,107.0,1.2,20,13,73.6,8,9.9,-0.0087,0.1141,0.6976,0.3319,-0.3024,-0.7426,1.5494,-0.5049,0.9206,region_G,standard,tariff_5,imported,flex,manual,SOHC,gen_1,M,6675.97,8944.49,10799.06,11634.27,15508.71,6675.97,10799.06,15508.71,10138.75,0.6,1,0
Q00109,35,0,0.25,10,4,159.0,2.2,17,18,85.1,8,9.9,-1.16,0.6208,-0.5139,1.1971,1.7099,-0.893,-1.3095,0.0466,-0.1501,region_H,special,tariff_4,domestic,flex,manual,SOHC,gen_3,F,12188.2,12488.47,14312.14,15217.25,11895.95,11895.95,12488.47,15217.25,12464.38,0.6,3,0
Q00110,50,11,0.053,10,4,171.0,5.5,16,18,64.0,4,10.3,-1.2982,1.1927,0.6951,-0.2279,0.6327,0.2894,1.4983,1.0981,-0.1944,region_F,special,tariff_2,domestic,flex,hydraulic,SOHC,gen_3,F,10974.71,8350.51,11075.7,19185.31,12458.08,8350.51,11075.7,19185.31,10192.04,0.8,3,1
Q00111,21,5,0.127,2,4,140.0,5.1,16,13,62.9,4,12.1,-0.8744,1.045,-1.8396,-0.8676,-2.2192,0.8115,-0.5748,-1.2529,-0.2976,region_G,commercial,tariff_6,domestic,gasoline,hydraulic,DOHC,gen_2,F,7707.11,13220.71,11310.33,11220.52,15273.97,7707.11,11310.33,15273.97,9999.49,0.8,3,0
Q00112,37,11,0.166,9,4,174.0,2.0,17,13,61.0,4,9.5,-0.9705,0.0008,0.335,-0.1776,0.4548,-0.1284,0.3458,2.1735,0.6811,region_E,standard,tariff_6,imported,flex,electric,DOHC,gen_2,M,4749.5,7490.33,4662.77,7622.27,7516.47,4662.77,7490.33,7622.27,7716.01,0.0,1,0
Q00113,42,8,0.15,5,4,133.0,2.4,19,13,96.7,4,10.8,-0.4143,1.0205,-0.4121,0.8546,-0.5817,1.4089,1.5909,-0.0725,-0.6504,region_G,special,tariff_4,domestic,gasoline,manual,DOHC,gen_3,M,6610.0,8426.85,7177.47,12931.29,11779.24,6610.0,8426.85,12931.29,8098.74,0.6,2,0
Q00114,70,14,0.206,7,4,114.0,3.1,15,13,72.5,8,11.9,-0.979,-0.671,1.1497,-1.2263,0.8982,-0.7829,0.3253,0.4118,1.725,region_C,standard,tariff_5,domestic,electric,manual,SOHC,gen_3,F,6993.54,8737.82,6878.8,8503.82,8956.64,6878.8,8503.82,8956.64,8187.63,0.6,2,0
Q00115,30,5,0.196,9,4,282.0,4.8,17,17,86.4,8,9.9,0.6956,-1.8209,-0.044,0.5786,0.4082,-0.1355,-0.2975,-0.7528,-0.7459,region_E,commercial,tariff_2,domestic,flex,manual,SOHC,gen_3,M,8486.53,7048.47,9959.29,9877.51,10173.95,7048.47,9877.51,10173.95,9658.83,0.6,2,0
Q00116,34,14,0.298,1,4,226.0,4.6,17,14,99.6,4,13.7,-0.783,-0.6711,1.2492,-0.678,-1.7405,-0.051,0.7182,1.1422,0.2145,region_A,standard,tariff_3,domestic,diesel,hydraulic,DOHC,gen_1,M,7196.32,8295.71,8856.75,9954.09,7738.45,7196.32,8295.71,9954.09,8848.72,0.4,2,0
Q00117,40,13,0.3,4,2,109.0,1.6,13,17,86.8,4,13.9,-0.8938,-0.8063,0.5076,0.2421,0.2688,1.0922,-0.1732,-0.1256,-0.2291,region_B,special,tariff_5,domestic,gasoline,manual,SOHC,gen_3,F,4487.37,5106.63,4740.31,5978.13,6103.82,4487.37,5106.63,6103.82,4983.75,0.6,3,0
Q00118,70,5,0.155,1,4,186.0,1.6,20,14,81.0,2,8.7,-0.393,-0.632,-0.1275,-0.5643,0.2106,0.1059,0.5214,-0.3941,-0.4508,region_E,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_2,M,7763.29,8465.5,9230.72,9530.92,8373.7,7763.29,8465.5,9530.92,7625.19,1.0,1,0
Q00119,63,7,0.029,3,4,110.0,2.9,17,20,80.8,4,10.1,0.9928,-0.9594,0.7877,-0.567,0.3635,0.1336,-0.2047,-0.5755,2.1723,region_F,standard,tariff_5,imported,diesel,manual,SOHC,gen_2,M,10810.62,11735.08,14463.55,16540.38,11455.54,10810.62,11735.08,16540.38,11111.96,0.8,3,0
Q00120,21,8,0.218,4,4,92.0,4.9,14,18,75.1,8,9.2,0.2149,-0.4611,0.7941,1.5231,0.5755,-1.6548,0.8612,-0.2685,-0.4391,region_A,commercial,tariff_6,imported,diesel,manual,DOHC,gen_2,F,6398.19,7848.02,7586.22,10352.32,11227.48,6398.19,7848.02,11227.48,7991.41,0.4,1,1
Q00121,31,12,0.293,9,4,224.0,5.0,18,15,84.0,8,9.1,-0.0997,0.62,0.4719,-1.4091,1.496,-0.8999,-1.3942,0.4183,-0.3047,region_A,special,tariff_6,imported,electric,electric,DOHC,gen_2,F,7039.62,8373.5,9196.06,11998.01,9058.32,7039.62,9058.32,11998.01,10131.16,0.2,1,0
Q00122,61,11,0.095,9,4,75.0,1.5,18,16,98.4,8,10.9,-1.433,1.7153,-2.2923,0.4854,0.4139,1.096,-1.0135,0.1728,-0.6641,region_A,special,tariff_2,imported,gasoline,electric,DOHC,gen_1,M,6162.48,6947.91,6611.16,9097.62,10407.25,6162.48,6947.91,10407.25,6352.86,0.8,3,0
Q00123,22,13,0.138,4,4,215.0,3.6,20,13,91.5,4,11.4,-1.1427,-1.7253,-0.9826,1.7313,0.0229,-2.0753,-1.4089,-0.0399,0.041,region_E,special,tariff_3,domestic,diesel,electric,DOHC,gen_2,M,5500.61,8275.51,6130.95,9311.51,7326.74,5500.61,7326.74,9311.51,7016.29,0.6,2,0
Q00124,63,5,0.127,3,4,134.0,1.7,13,13,77.0,4,10.6,-1.2784,-1.2877,1.3841,0.6855,1.148,1.343,-0.0564,-0.7114,-0.1013,region_C,standard,tariff_3,imported,flex,electric,SOHC,gen_3,M,14880.74,10526.38,11666.72,17874.45,12265.6,10526.38,12265.6,17874.45,12223.19,0.6,2,0
Q00125,34,8,0.015,5,4,136.0,4.1,16,17,73.3,4,9.6,1.3069,-0.7914,-1.2559,-1.3311,2.2427,0.4997,-1.5295,-0.7692,-1.1193,region_A,special,tariff_4,imported,electric,manual,DOHC,gen_1,M,8816.85,16129.27,14145.93,12349.53,8372.1,8372.1,12349.53,16129.27,13667.4,0.4,1,0
Q00126,66,6,0.202,10,4,175.0,5.1,14,13,95.3,16,9.7,0.5306,0.7657,0.8825,-1.2816,0.9151,-0.7475,-0.6918,-0.4609,-0.4244,region_G,commercial,tariff_5,imported,diesel,hydraulic,DOHC,gen_4,M,10321.9,9941.4,12729.88,15628.46,17637.07,9941.4,12729.88,17637.07,11533.54,0.6,1,0
Q00127,34,14,0.106,10,4,187.0,3.0,17,18,65.4,8,14.0,-0.8616,-0.2049,0.7065,-0.7516,0.2062,-0.832,-1.1075,0.4603,0.6097,region_E,special,tariff_2,domestic,electric,hydraulic,DOHC,gen_2,F,5676.57,6200.31,6673.12,5689.52,6409.02,5676.57,6200.31,6673.12,6637.54,0.2,1,0
Q00128,42,4,0.236,2,4,107.0,1.4,17,16,94.0,16,13.5,-0.5644,-0.7241,-0.7258,0.1579,0.4325,1.896,1.4797,0.6623,1.027,region_A,commercial,tariff_2,imported,gasoline,manual,DOHC,gen_3,M,10811.93,10593.93,8533.12,7709.6,6862.8,6862.8,8533.12,10811.93,8989.72,0.4,3,0
Q00129,53,9,0.25,2,4,198.0,3.6,16,14,70.2,4,8.5,-0.8253,0.7167,-1.9952,0.2259,0.256,1.4114,-0.9907,0.797,0.024,region_F,commercial,tariff_2,domestic,flex,manual,DOHC,gen_1,M,8505.54,10624.08,9226.99,18820.45,14451.84,8505.54,10624.08,18820.45,10130.54,0.6,1,0
Q00130,26,1,0.246,7,4,155.0,2.8,20,17,88.6,4,11.9,-0.8859,0.9564,-0.5689,-1.2717,0.0185,-0.1194,-1.2865,-0.0015,0.059,region_H,standard,tariff_5,imported,diesel,electric,SOHC,gen_1,F,14172.1,16246.43,13161.93,14434.12,13563.81,13161.93,14172.1,16246.43,15103.22,0.2,3,0
Q00131,48,13,0.125,3,4,90.0,4.6,17,17,92.2,8,10.7,0.4603,-0.0188,2.078,-0.8728,2.1652,0.1346,0.2483,0.3836,-0.361,region_D,commercial,tariff_6,imported,gasoline,hydraulic,DOHC,gen_4,F,5560.36,7165.24,7870.67,8224.36,5934.94,5560.36,7165.24,8224.36,7294.0,0.4,3,0
Q00132,45,6,0.096,2,4,139.0,2.5,16,18,79.1,4,12.1,-0.2875,-0.8162,-0.8633,-0.8115,-0.7491,-0.6462,1.6868,-0.1685,-0.5024,region_H,standard,tariff_1,imported,diesel,manual,SOHC,gen_4,M,15216.2,10634.94,14576.42,10708.52,14097.99,10634.94,14097.99,15216.2,12986.03,0.6,3,0
Q00133,59,5,0.225,0,4,258.0,4.9,13,14,67.7,4,11.6,2.0812,0.2703,-0.7943,-0.1807,1.1549,0.1348,-0.1161,-1.7423,-0.9196,region_D,commercial,tariff_6,imported,gasoline,manual,DOHC,gen_1,F,11896.01,16226.92,7897.4,12201.43,8657.83,7897.4,11896.01,16226.92,11284.29,0.6,3,0
Q00134,70,9,0.24,4,4,290.0,2.2,15,17,93.8,4,13.3,1.2504,-0.2333,-0.9976,1.9847,-0.1259,-0.6739,-0.0387,-0.2159,-1.5566,region_A,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_4,F,8394.77,9923.81,17925.78,12679.0,11320.1,8394.77,11320.1,17925.78,10853.73,0.6,3,0
Q00135,53,7,0.147,4,4,198.0,1.7,20,19,74.7,16,8.4,1.3095,-0.241,1.2148,-0.9332,-1.4804,-0.0785,1.2908,-0.3753,-0.7024,region_A,special,tariff_4,domestic,diesel,electric,DOHC,gen_4,F,9901.06,10540.79,12185.69,15852.27,11947.7,9901.06,11947.7,15852.27,11440.25,0.6,2,0
Q00136,40,13,0.268,6,4,92.0,2.4,16,15,72.8,4,10.1,0.6714,-0.5124,-0.2429,-0.977,-0.1883,1.8103,0.8782,-1.039,0.9041,region_A,commercial,tariff_1,domestic,flex,electric,DOHC,gen_1,M,6846.3,6775.76,6985.67,6750.81,7712.74,6750.81,6846.3,7712.74,7251.11,0.2,3,1
Q00137,40,8,0.043,2,4,181.0,1.2,20,19,80.4,16,13.9,-0.4227,0.925,-0.6259,-1.1331,-0.5468,-0.0956,0.4254,-0.5674,-0.4244,region_C,commercial,tariff_6,imported,flex,manual,DOHC,gen_1,F,11015.74,14265.17,8745.43,14064.67,19969.25,8745.43,14064.67,19969.25,14605.75,0.2,2,0
Q00138,41,8,0.264,7,4,209.0,2.3,17,18,77.4,4,9.1,0.5978,0.2499,1.4135,0.6355,0.5776,-1.048,-0.5823,0.1351,-0.346,region_D,standard,tariff_5,imported,flex,manual,SOHC,gen_1,F,8649.94,10540.93,9232.37,10524.79,10283.36,8649.94,10283.36,10540.93,11072.76,0.0,1,0
Q00139,61,1,0.029,7,4,198.0,4.0,17,16,87.3,4,8.8,-0.3488,1.0357,0.5795,-0.0413,0.0913,-1.3664,0.456,-1.1332,-0.3655,region_D,commercial,tariff_3,imported,diesel,electric,DOHC,gen_4,F,15700.26,15337.06,17627.22,23419.29,18418.37,15337.06,17627.22,23419.29,17672.89,0.4,2,0
Q00140,36,0,0.046,5,4,203.0,1.6,16,20,65.5,4,12.4,1.6303,1.3363,-0.9193,-0.8962,-1.022,0.1271,-1.3608,-0.7108,1.2447,region_D,commercial,tariff_5,imported,diesel,manual,DOHC,gen_4,F,13350.23,15444.95,12670.2,22860.93,28635.4,12670.2,15444.95,28635.4,14890.9,0.6,1,0
Q00141,28,6,0.16,1,4,172.0,1.5,17,20,77.4,4,12.7,0.4043,0.459,-1.2236,-0.3628,1.471,-0.7609,-0.6237,1.5479,-0.9284,region_G,special,tariff_6,imported,diesel,electric,SOHC,gen_3,F,9629.2,13947.4,6552.91,12617.01,12303.52,6552.91,12303.52,13947.4,11027.16,0.6,2,1
Q00142,37,15,0.02,5,4,144.0,1.6,13,14,95.7,16,12.0,0.2624,-0.5065,1.1582,-0.7915,1.0901,0.2466,1.4315,-1.6027,0.2771,region_A,standard,tariff_2,domestic,electric,electric,DOHC,gen_2,F,6124.56,8623.83,8497.86,11301.67,9707.76,6124.56,8623.83,11301.67,9233.14,0.4,3,1
Q00143,21,14,0.016,7,4,116.0,1.3,13,20,61.4,16,12.7,0.1271,1.0403,0.0168,0.2959,1.5861,-1.6195,1.302,-0.1832,-0.0685,region_H,standard,tariff_4,imported,diesel,manual,SOHC,gen_4,F,9757.07,6949.79,7806.2,9413.29,7031.37,6949.79,7806.2,9757.07,7009.53,0.8,3,0
Q00144,25,10,0.0,4,4,69.0,4.9,16,13,78.3,16,12.2,1.7403,0.4657,-1.5491,2.6844,0.237,0.6903,0.4375,-1.1663,0.0679,region_B,commercial,tariff_2,domestic,gasoline,electric,DOHC,gen_4,M,4465.54,5354.76,7948.43,7207.78,9731.91,4465.54,7207.78,9731.91,6864.34,0.6,1,0
Q00145,24,10,0.131,2,4,170.0,5.2,17,14,86.4,16,8.8,-1.4338,2.6034,-1.7831,0.5509,-0.0357,-1.0602,-1.9294,-0.7516,0.2444,region_H,special,tariff_5,domestic,gasoline,electric,SOHC,gen_4,F,9141.2,13245.0,9493.21,12095.1,9585.51,9141.2,9585.51,13245.0,9974.03,0.4,1,0
Q00146,59,6,0.232,5,4,160.0,1.2,17,13,95.5,8,11.6,1.8383,0.3101,-1.116,-0.093,0.7036,0.0463,-1.2082,-0.1977,0.0572,region_B,special,tariff_4,domestic,electric,electric,SOHC,gen_2,F,8211.26,7528.22,8171.0,11639.09,9715.96,7528.22,8211.26,11639.09,8731.86,0.4,2,0
Q00147,56,2,0.01,3,4,185.0,4.4,16,15,83.8,4,12.7,-0.1862,0.6977,-1.2395,-0.665,-0.5775,-0.3383,-0.6795,-0.9876,0.793,region_A,special,tariff_5,domestic,flex,hydraulic,SOHC,gen_3,F,13604.34,16294.81,17038.95,15985.96,17503.3,13604.34,16294.81,17503.3,14607.37,0.8,1,0
Q00148,55,0,0.196,4,4,87.0,4.3,15,20,93.0,8,13.2,-1.4061,0.2904,-2.0461,-1.3434,0.1301,1.7184,-0.1717,0.5739,-0.0293,region_A,commercial,tariff_4,domestic,flex,hydraulic,DOHC,gen_3,F,7506.22,13646.72,12485.08,14172.71,11741.02,7506.22,12485.08,14172.71,12807.55,0.4,2,0
Q00149,43,5,0.247,3,4,192.0,5.5,18,17,68.9,2,9.5,-0.7522,-0.0991,-1.0995,0.7337,-0.1757,0.1715,-1.2504,1.3512,1.7444,region_C,standard,tariff_4,imported,flex,hydraulic,DOHC,gen_1,M,8885.58,13339.04,10316.1,22949.02,12089.43,8885.58,12089.43,22949.02,11036.6,0.6,3,0
Q00150,56,5,0.05,3,4,338.0,2.6,17,17,74.1,8,8.8,-1.6508,-0.2588,-0.9191,0.6794,-1.461,1.9455,-0.2463,0.8417,0.0445,region_H,commercial,tariff_1,imported,electric,manual,DOHC,gen_3,F,16498.02,14905.35,19614.53,21361.91,19277.27,14905.35,19277.27,21361.91,20467.4,0.2,2,0
Q00151,28,3,0.044,7,4,153.0,2.3,13,13,97.7,4,12.7,0.6537,0.2942,-0.4627,-0.4661,0.1275,0.5607,1.7673,1.0246,-1.7035,region_D,standard,tariff_6,domestic,electric,electric,DOHC,gen_3,M,9875.61,10767.48,11399.94,15742.06,19164.69,9875.61,11399.94,19164.69,12028.81,0.4,2,0
